id	createdAt	username	forum	raw_message
4754215924	2020-01-12T10:06:40	None	istheservicedown	Outage in Winston
4754216117	2020-01-12T10:07:04	None	istheservicedown	Power is out in Winston-Salem
4754216552	2020-01-12T10:08:01	tanya_mcintyre	istheservicedown	Power outage Grandview Nieghborhood now since 10:20 PM Sat. Eve. Lofter Court .
4754241608	2020-01-12T11:02:39	None	istheservicedown	I live on 1260 Munro Ave, no cable or internet service. Is the service out for the area? When do you expect it to be restored?
4754243332	2020-01-12T11:06:14	None	istheservicedown	Total blackout since Friday night storm. No internet all day Saturday. It's now Sunday. Nothing still. No signal through the coax cable. Nothing. They claim there are no reporting of outages. Tech is scheduled for the 16th. What a joke. They always blame the customer or pretend it's some kind of isolated incident when it's not. The only time you get the message when you call that there is an outage reported in your area is if they just are tired of taking phone calls. They're useless and assume you're an idiot too. God forbid you ever need to call them. Never tell them you have a router or use your wifi. Ohhhh laaawwd. Just get that internet signal and do the rest yourself. They are incompetent and clearly understaffed for a tech call to take a week!
4754247136	2020-01-12T11:14:23	disqus_EVpkonMmgP	istheservicedown	Internet down Apex, NC
4754248542	2020-01-12T11:17:19	None	istheservicedown	Anyone know why the power outage in Winston-Salem, Reynolda park area
4754249417	2020-01-12T11:19:16	None	istheservicedown	Same here any idea why?
4754249824	2020-01-12T11:20:04	None	istheservicedown	Sub Pat cell service
4754250826	2020-01-12T11:22:14	None	istheservicedown	Sub Par cell serviceService has been spotty since yesterday morning. We are in 2020... @ATT please fix this crap. I should not have to hold my phone up like The Lion King to get service....
4754260309	2020-01-12T11:41:39	disqus_X2Gxd6O2Jq	istheservicedown	Still down 2am Hawaii Time.This sucks. Wtf! Oceanic why did you sell to spectrum?
4754260588	2020-01-12T11:42:11	disqus_X2Gxd6O2Jq	istheservicedown	Yup, still no internet 4 hours later.
4754261049	2020-01-12T11:43:03	disqus_X2Gxd6O2Jq	istheservicedown	Wtf Spectrum Hawaii! How bout giving us a reason why you guys are down! You suck! We need a better company here.
4754291728	2020-01-12T12:39:51	disqus_0Q370gFT7y	istheservicedown	Buford Georgia 30518 no internet no cabel
4754296031	2020-01-12T12:47:20	None	istheservicedown	Outage since yesterday during storms in 35601
4754302282	2020-01-12T12:57:41	brianvogler	istheservicedown	Cable and internet still out on Sheldon Terrace in Spencerport, NY.
4754303911	2020-01-12T13:00:18	None	istheservicedown	Internet is down in Missoula MT.
4754316187	2020-01-12T13:19:29	None	istheservicedown	Cell service down in Helena, MO   64459
4754319509	2020-01-12T13:24:25	None	istheservicedown	Wifi down at greenwich CT 06830
4754329119	2020-01-12T13:38:13	disqus_XO5T3AM3TE	istheservicedown	0 to 1 bar in Chaires
4754349023	2020-01-12T14:05:11	None	istheservicedown	This past month I have only been able to get on 4 days with the internet! Why do I pay so much if I can never use itBullNorth dfw
4754354346	2020-01-12T14:12:12	None	istheservicedown	Intermittent internet it's frustrating.
4754354564	2020-01-12T14:12:29	Lee5591	istheservicedown	The CEO of Spectrum made $98.5 million in 2016. Enjoy your outage!
4754356404	2020-01-12T14:14:54	jddangelo	istheservicedown	HAVE NO CELL PHONE .. IN TOEPKA INDIANA.. 1/12/2020 9:14AM FOR PASS 5 HRS..
4754360739	2020-01-12T14:20:22	None	istheservicedown	All my channels. 29 and above will not come in only black scrren. Milton 25541
4754361038	2020-01-12T14:20:45	disqus_DOBToPLOGK	istheservicedown	This is annoying. Keeps connecting for like 2 minutes then dropping. Worst service ever.
4754366840	2020-01-12T14:27:52	desireenowell	istheservicedown	Still out.
4754376715	2020-01-12T14:40:20	disqus_6p6WoddbE9	istheservicedown	Internet out Polson
4754377866	2020-01-12T14:41:46	disqus_RCgtNluBXd	istheservicedown	These outages have been reported in Conn as well. Optimum takes no responsibility for these outages which have been occurring for weeks here in Smithtown. I estimate 40 hrs plus of intermittent outageswhich are costing consumers big bucks in lost revenue and late charges since bills cannot be paid online.My guess is that someone is doing a DDOS attack on Optimums servers.
4754383950	2020-01-12T14:49:09	None	istheservicedown	The internet has been down since 1/11 7pm HST. What the hell is up spectrum? Not only am I not able to speak with a person when I call, it doesn’t seem like anything is being done since there’s no info on the outage for hours!
4754387570	2020-01-12T14:53:19	None	istheservicedown	Internet down in bonney lake wa yet again. Imagine that. It only happens fucking daily
4754395375	2020-01-12T15:02:21	jeannoyes	istheservicedown	I'm in Southwest IA, and not only do none of my cable channels work, my internet is so patchy and inconsistent,  that it is impossible to stream anything.  Every damn time it's cold, windy, and/or snowing. And just to add insult to injury,  the Mediacom official site reports ZERO problems.
4754398599	2020-01-12T15:06:03	vanstonecypher	istheservicedown	Out in 35756 as well and has been since the storms came through yesterday 1300 CST. Something big must have been hit.
4754400904	2020-01-12T15:08:46	fezcargle	istheservicedown	Cell service out in Shannon Georgia!
4754403568	2020-01-12T15:11:53	None	istheservicedown	Get it fixed before 430. Seattle plays today!
4754413686	2020-01-12T15:23:01	disqus_6p6WoddbE9	istheservicedown	Spectrum, I’m now going to seriously consider switching to Dish.  GET YOUR ACT TOGETHER!
4754421071	2020-01-12T15:31:04	tiffanytrammellzurn	istheservicedown	My network is down in Belfair Washington. Has been for 48 hours. And they say they are working on it. So much for this new 5G network. It took out our networks. Grrrr. So angry.
4754421265	2020-01-12T15:31:17	None	istheservicedown	TV issues in Butte Montana. I better be able to watch my. Football. get it fixed
4754431865	2020-01-12T15:42:46	nichollegwenmijatovi	istheservicedown	We are out Charlotte, NC 28270
4754452988	2020-01-12T16:05:14	jefflinderman	istheservicedown	Sequims been out for 3 days in washington. Your company is trurned into a joke metro. And im switching after this week. I hope all of your customers wake up and realize your the worst cell company
4754455479	2020-01-12T16:07:49	None	istheservicedown	Notasulga
4754457970	2020-01-12T16:10:27	disqus_inVH7Yrnwf	istheservicedown	Franklin, TN. Internet and uverse has been out for over 24 hours after lightning strike. Can't find any news or updates on this. FRUSTRATED!
4754459624	2020-01-12T16:12:13	smileyrlr	istheservicedown	My name is Randall Ricketson of Cookeville, TN. Why is my stuff getting stuck in San Leandro, California? I had one package stuck there for a week now. Can you please send me my stuff?
4754464175	2020-01-12T16:17:03	None	istheservicedown	My internet has been out since 4:00pm Friday and it’s now Sunday. Where is the promised fix?
4754467717	2020-01-12T16:20:48	disqus_oIahdRphlG	istheservicedown	When is spectrum ever gonna fix the internet problems in cocoa fl 32922.
4754478722	2020-01-12T16:32:17	None	istheservicedown	No internet tv service is out mmannn!!
4754493751	2020-01-12T16:47:49	disqus_u4aIUnTK2Q	istheservicedown	TV and Internet down in Charleston west side. Went out during the heavy winds last night and still out. I get that these things can cause issues, but it would be great if we could get some updates. Suddenlink is the absolute worst provider I have ever had.
4754498228	2020-01-12T16:52:29	None	istheservicedown	Do you give us a credit on our bill when you are down?  NO.    Please get this fixed   Sharon, Watsonville
4754504282	2020-01-12T16:58:36	kaptinsinnindebauchery	istheservicedown	With our latest Charter outage here in Butte, Montana - I am wondering:  Similar to how Charter tage its customers with a late fee for tardy bill payment, will us customers receive a $25 credit on our bill as an "Internet non-delivery fee" - or will Charter continue its rich tradition of "wonderful" customer service and tell us that it's not a two-way street?
4754505451	2020-01-12T16:59:47	None	istheservicedown	Suggest CEO spend some if his 98.5 million dollars he made this past year to hire more technical support as well as upgrades to their services! Total blackout here in Candler, NC going on 20 hours now!!
4754505483	2020-01-12T16:59:49	None	istheservicedown	We had A bad thunderstorms come through our area Last night and our DirecTV service went out.Having problems connecting to the Satellite. I’ve unplugged and reset our “Gene” Main box.Please contact me asap
4754507863	2020-01-12T17:02:14	sherylvelishek	istheservicedown	Outage in Anaconda, MT.
4754515022	2020-01-12T17:09:30	disqus_lF90EeF2Oe	istheservicedown	Junction City KS. Internet has been down for over twelve hours. Technician is headed out tomorrow to attempt to fix the situation. However it is in my estimation not a router issue but a line issue caused by the bad weather.
4754518170	2020-01-12T17:12:41	None	istheservicedown	Out in Richmond Hill, GA
4754524246	2020-01-12T17:18:54	disqus_DPCLNe5r0B	istheservicedown	Xfinity TV service hasn't worked in Over 24 hours here in Memphis TN 38109 zip code ! Comcast need to fix this ASAP or I'm going to switch cable providers ! NFL Playoffs are going on and I can't watch and my team plays today
4754524463	2020-01-12T17:19:08	None	istheservicedown	My internet has been down for 4 days and every time I call they have something different to say and no one has resolved the problem.This is the worst company I have ever dealt with.  Tampa fl
4754530065	2020-01-12T17:24:41	derekbridger	istheservicedown	Outage Niskayuna/Schenectady border.
4754537501	2020-01-12T17:32:02	None	istheservicedown	Time to switch to AT&T
4754538722	2020-01-12T17:33:16	disqus_faEuPqmPLU	istheservicedown	Still down in the Panther lake area up behind belfair wa.  No call or data since Friday at 2 pm.  They said 24-48 hours and are rapidly approaching the 48 mark.  Not pleased.
4754544801	2020-01-12T17:39:34	None	istheservicedown	Service has been off and on for the past few days in Yuma, Az. 85367 I can't text, call out or receive anything. This is so frustrating as this is my only way to communicate with anyone.
4754550994	2020-01-12T17:46:01	None	istheservicedown	Internet service is out in Hot Springs, Arkansas. Service has been out since 4:00 am January 12, 2020
4754555876	2020-01-12T17:50:56	None	istheservicedown	Can't get DVD or guide up. It goes to small screen in upper left corner.
4754560085	2020-01-12T17:55:16	None	istheservicedown	Spectrum need to give a discount for cable problems that are not the consumers fault. How long is this gonna be down and will you be giving discounts for services that are down
4754560241	2020-01-12T17:55:25	disqus_Z8qN3Lu6tN	istheservicedown	Day 4 no cell service in or out. This is ridiculous.  They say towers are down....all across the country? There better be compensation for down time!! I've only been a verizon customer for  less than 3 months, I'm already regretting the switch from StraightTalk!
4754561372	2020-01-12T17:56:36	None	istheservicedown	When will these issues be resolved and will the customers get discounts for ii being down
4754561597	2020-01-12T17:56:49	disqus_95IcyNAWeM	istheservicedown	A&E or History Channel will not load in Fredericksburg VA
4754575653	2020-01-12T18:10:53	brittanymandler	istheservicedown	This is ridiculous internet is always going out
4754584524	2020-01-12T18:19:45	None	istheservicedown	Everything down in Cabot AR since this morning. Please get it up and going. Was having this problem a while back pretty often. I had hoped they had it fixed but looking like it’s starting all over again.
4754586934	2020-01-12T18:22:09	None	istheservicedown	I'm looking at all of the Frontier outages across the nation, was frontier hacked?
4754587717	2020-01-12T18:22:55	sarahschmieder	istheservicedown	In batavia NY,  total blackout for the second time this week!  There was a high wind warning so why didn't they prepare for this!!! Everything we have is streaming so nothing is working,  and the cable is totally out as well! Come on spectrum.
4754593758	2020-01-12T18:28:54	shelleyjellison	istheservicedown	I am in Marysville Washington and for the past two days I can’t seem to text out at times and calling in an out people can’t seem to even hear me I am wondering if this is just an Apple iPhone issue seen both my husband and I have Verizon but his Samsung android shows the same coverage as my Apple iPhone does but I can talk on his phone and call the same person
4754594744	2020-01-12T18:29:52	None	istheservicedown	Have no cell service in Culloden WV really need the service what is going on?!?!
4754595141	2020-01-12T18:30:15	None	istheservicedown	All services are out in marmet wv. I have called numerous times to get an update but they can't tell me anything 🙄 just tried to call again and now I just get a recording. Does anyone know of a time frame? I'm getting frustrated and my kids are getting restless.
4754597531	2020-01-12T18:32:41	sarahschmieder	istheservicedown	Some people need spectrum in order to work.  Or do school work,  u think my boss gives a dam that my internet was down no he wants that report by 8am no excuses! Spectrum also is our phone provider so that's out too.  It sucks for us small business owners or folks who work from home!!
4754602560	2020-01-12T18:37:48	sarahschmieder	istheservicedown	Funny story,  I used to have Empire,  and it was FAST and amazing service.  But 2 years ago we started getting an outage a week.  The techs would tell us that "someone" cut their fios lines...  And it happened over and over.  One I saw was clearly cut! I wonder who was doing that? It had to be someone who knew the difference and knew what tool to use and was able to get up on the pole.  Should have listened to my gut and not gotten spectrum.
4754611250	2020-01-12T18:46:26	disqus_lSnWDpDj27	istheservicedown	My business service for phone and internet are out in South Charleston WV. It’s been out for around 18 hours.
4754621220	2020-01-12T18:56:24	None	istheservicedown	Deer Lodge Mt. outage also all day so far
4754640477	2020-01-12T19:15:57	paulawassermanalves	istheservicedown	Marlboro.  Verizon said there is a tower in New Brunswick that has an outage.  No ETA.
4754657382	2020-01-12T19:32:33	None	istheservicedown	Doyline la has been without tv or internet since 6 pm last night. Just trying to figure out what’s taking so long to get the internet and cable through suddenlink back up and running???
4754665977	2020-01-12T19:41:05	rustyboudreaux	istheservicedown	Madison, AL - several WOW trucks around pedestals.  Brown's Ferry south of Mose Chapel closed with utility trucks working on the poles and cables.
4754667968	2020-01-12T19:43:05	None	istheservicedown	Im in lancaster, been out since like 4 this morning, i have an 85 yr old client who is bed ridden and can't do anything but watch tv this sound.  Anyone know restore time?
4754675941	2020-01-12T19:50:51	karl_ulrich	istheservicedown	Internet has been down all Sunday morning and into afternoon in Dillon, MT 59725
4754676838	2020-01-12T19:51:44	None	istheservicedown	Keeps telling me it needs an update and restarts did it like over 50x already still can't get in. Any help?
4754681738	2020-01-12T19:56:24	disqus_R6IDDTjk6O	istheservicedown	Internet service is crawling back to 1992 dial up at .10mb, barely going. Phone service is in and out, and for some reason Verizon service is out? I am hearing reports like this all across Montana. Thank goodness for Direct TV!! At least games are on. Best day ever, no one calling me to borrow anything and I got football. I guess I have to make my own pizza, since I can not order one by phone. I hope it gets fixed fast or work this week is gonna be realllll Sloowwwww.
4754682917	2020-01-12T19:57:31	sherylvelishek	istheservicedown	Frustrating! Normally it wouldn't be a huge problem,  but I have some work I needed to complete by the end of the day. I wish I could get Century Link but their service ends 2 houses down from me.
4754716476	2020-01-12T20:29:30	None	istheservicedown	Madison, AL  Zip Code 35758 in Liberty Square Subdivision off County Line Road. No cable services for TV since 2:00 p.m. Saturday January 11, 2020.
4754724775	2020-01-12T20:37:14	db_hammond	istheservicedown	ok, bozeman mt cant watch the playoff football game...as always u guys are terrible...im not paying ur bills and f u.
4754725305	2020-01-12T20:37:42	None	istheservicedown	No landline service since early am 01/11/2020. Dialing home phone number from my cell gives the message that “ there is an AT&T facility problem” at my Kennesaw address.  My landline does not ring when called &I cannot make a call.
4754729404	2020-01-12T20:41:17	None	istheservicedown	My internet has been out all day today. Interesting that when the electric goes out it is restored quickly. However, with Frontier it is impossible to speak with a customer service rep. when you call.
4754733211	2020-01-12T20:44:34	db_hammond	istheservicedown	u guys suck
4755168631	2020-01-13T06:52:52	mj23greatest	istheservicedown	Tiara i would call the Jersey city NJ  Network distribution center and find out more info. I have a feeling your package never left there as i have seen this happen many times before! The number to call ther is (201) 714-6000 Hope this helps!
4755169213	2020-01-13T06:54:15	disqus_KIDMRcZWqS	istheservicedown	No internet for 2 days and today we lost our phone service. Rocklin, CA
4755172831	2020-01-13T07:02:31	mj23greatest	istheservicedown	Shuba i just checked your tracking number on my home computer and it says unavailable for for this product from Malaysia. When i go back to work on Tuesday i will track it on our computers Thanks! Max
4755189377	2020-01-13T07:40:08	disqus_28fsPZePoV	istheservicedown	Thanks so much max
4755191070	2020-01-13T07:43:54	mj23greatest	istheservicedown	Always welcome!
4755192151	2020-01-13T07:46:16	johnnygucci	istheservicedown	@cox quit throttling my internet,  I know its you doing the throttling because you keep mailing me upgrade promotions
4755197565	2020-01-13T07:58:34	disqus_0gXIRRog6N	istheservicedown	cox has outages  23450 t0 23479 last three days ...Very dissastified with service
4755231206	2020-01-13T09:13:57	None	istheservicedown	Literally almost every computer or laptop still has ethernet port. I would recheck your laptop carefully or the rear of your computer tower again. I couldnt imagine any current pc not having an ethernet port. Not intending to be hostile at all just trying to help find a fix for yourself.
4755232139	2020-01-13T09:16:00	None	istheservicedown	Then again Apple tries so hard not to fall in line with easy and user friendly standards, so if you have a Macbook Air you most likely dont have an ethernet port.
4755260124	2020-01-13T10:14:25	None	istheservicedown	Complete blackout in cantonment Florid
4755282604	2020-01-13T10:57:16	None	istheservicedown	Chicago, IL 60607 outage.  Your service is terrible Verizon, stop gigging a paying customer.
4755325184	2020-01-13T12:07:37	None	istheservicedown	Outage in 34202?
4755348995	2020-01-13T12:40:57	None	istheservicedown	I have not have any service in the past 3 days when not connected to Wifi.  Are there issues with service near Dubuque, IA
4755374847	2020-01-13T13:14:22	None	istheservicedown	Internet out on hwy 90 by the industrial park
4755379291	2020-01-13T13:19:42	Freedomlost1976	istheservicedown	Omg! How will you survive without tv and internet?!?!?! Take a walk, visit friends, read a book.
4755380342	2020-01-13T13:20:57	Freedomlost1976	istheservicedown	Have you thought about not waiting until the last minute? Or going to a Starbucks or McDonald's for free internet?
4755384291	2020-01-13T13:25:29	None	istheservicedown	Internet not working, when I called they said they were no issues in the area.  This is the second time in less than a week
4755385631	2020-01-13T13:26:58	None	istheservicedown	Internet went down last night and again this morning, when I called they said they were no issues in my area.  This is the second time in less than a week.  I got the same answer last week.
4755394634	2020-01-13T13:37:12	pamelarigney	istheservicedown	No service. No television. Cannot find any issues with connections, cables, hardware. 92021. What exactly is the problem?
4755398222	2020-01-13T13:41:04	None	istheservicedown	Internet went down this morning, it also went down last night.  Had the same issue last week.
4755420043	2020-01-13T14:03:03	DebbieDo001	istheservicedown	Can't send texts this morning, but can receive.  Everything else working fine.  64118
4755432688	2020-01-13T14:15:23	sampleacct	istheservicedown	30281 Internet outage but, like others, when I contact Spectrum it states no outage in my area.
4755439531	2020-01-13T14:21:47	None	istheservicedown	Still down in Middletown DE as of 9:20 am 01.13.2020
4755450877	2020-01-13T14:30:22	disqus_jsngT3rk4W	istheservicedown	Somebody at AT&T fiber kicked the power cord this morning, and the entire subnet gateway went offline for about fifteen minutes.
4755480560	2020-01-13T14:57:07	None	istheservicedown	Internet is never stable in wayne nj. Been having problems for months, replaces all boxes, even had a tech come. Still issues.
4755488910	2020-01-13T15:04:31	None	istheservicedown	What a joke..issues for months tv/internet.tech came several times and said outside issue.1 guy does something then another comes and undoes what he did.poor poor customer service.cox just wants the money
4755505901	2020-01-13T15:19:18	disqus_JtdDezCLuQ	istheservicedown	Internet out Philly zip 19106
4755529698	2020-01-13T15:39:31	disqus_pEla2usauf	istheservicedown	Newsfeed not loading properly
4755530796	2020-01-13T15:40:28	chrisstaudenmayer	istheservicedown	Mine has been out in Butte for a day now still not working.
4755532684	2020-01-13T15:42:09	None	istheservicedown	Midlothian has been out some time. Help!
4755535815	2020-01-13T15:44:56	disqus_fEtziwsTzi	istheservicedown	FIOS internet down in Richmond VA area. TV and phone ok though.
4755546617	2020-01-13T15:54:14	None	istheservicedown	Outgoing email won't send since yesterday - Webster, NY
4755548127	2020-01-13T15:55:28	None	istheservicedown	No internet. Been out all morning since before 8am. How you gonna be the ONLY provider who will come out and have SOOOO MANY issues.
4755548614	2020-01-13T15:55:54	paularodgershorning	istheservicedown	The only time Verizon's internet service is available is 5 a.m. in our area, this despite our jetpack telling us  we have great Verizon connectivity all day. The story we are told in the Flagstaff Verizon store is that a private landowner has built his own tower and sucks up all the available bandwidth. Sounds like a bunch of hoey  to me. We are paying for the service, why can't we obtain it?
4755549532	2020-01-13T15:56:41	None	istheservicedown	No internet since before 8am. Also couldn't get through to anyone on the phone and the recorded lady hung up on me cause I couldn't provide phone number or account number. Like you have to still provide service and help. How you gonna be the only provider to come out here but still provide awful service and horrible customer service.
4755565136	2020-01-13T16:09:49	None	istheservicedown	fios internet is down, tv and phone still works :/ in Columbia,Md area
4755568028	2020-01-13T16:12:11	lindathomasrogers	istheservicedown	Assignment was made on Friday and we lost power Saturday. It required a lockdown download and you can't do that at either of those locations. Do not assume I am a slacker and I wont assume you have obvious character flaws that cause you to say things to people online you wouldn't say to a stranger on the street. Thanks for your concern. THANKS SPECTRUM FOR GETTING US BACK ONLINE FIRST THING THIS MORNING. My professors extended the deadline.
4755568069	2020-01-13T16:12:13	disqus_l0h7falbAP	istheservicedown	Internet been down since last thurs Jan 9 whats going on
4755579257	2020-01-13T16:21:16	None	istheservicedown	I was on the internet and a couple hours ago it stopped working I called the automated system and they tried and now I find out that it is a problem that just doesn't have to do with me. I hope it's fixed soon as I have a child coming home from school that needs to use the internet for school work. I also need to be on there to do work
4755592152	2020-01-13T16:31:20	charlesdwallace	istheservicedown	19106 Internet dropped this morning just before 8 AM
4755599611	2020-01-13T16:37:06	theresastorer	istheservicedown	Is there issue with Phone/text? I can't seem to get my text to send! Dayton, Ohio area
4755613560	2020-01-13T16:47:58	disqus_pv2KPO9nvW	istheservicedown	No internet, down in Arkansas 72730
4755630330	2020-01-13T17:01:10	disqus_pv2KPO9nvW	istheservicedown	This, no warning...Internet outages is getting beyond a joke..72730 Farmington Arkansas
4755636454	2020-01-13T17:06:03	None	istheservicedown	No DSL internet in Goshen MA for 18 hours now. 01032.
4755640796	2020-01-13T17:09:23	None	istheservicedown	Internet out in Pasadena, MD since at least 8:30 this morning. Contacted Verizon, got automated system, they ran tests, said they would transfer me, got recording they were experiencing high volume of calls and to press 1 if I wanted them to call me back. Expected wait time was 1 hour. Opted for call back. Someone called back and said they expected internet to be out for 24 hour. Now I can't even get to their website.
4755641421	2020-01-13T17:09:52	ibiwisi	istheservicedown	As of noon on 1/13/20, pockets of residences in zip code 14043 continue to be without internet or cable tv services since the system went down yesterday at approx. 8:45am.  I use the term "service" very loosely. For what I pay monthly, this is a major rip-off. Particularly amusing is the fact that one of this company's selling points is that its supposedly underground cable network protects it from being vulnerable to weather extremes, yet it's the first thing to crash whenever there's a brisk breeze or a few drops of water in the area.
4755654842	2020-01-13T17:20:20	amberlynnchalk	istheservicedown	19135, Philadelphia Wifi outage since at least 8am
4755659146	2020-01-13T17:23:41	None	istheservicedown	Columbus, TX outage. Cell phone and home landline not working since 10AM
4755662290	2020-01-13T17:26:10	None	istheservicedown	Lost internet last night, came back in for less than a minute than back off again. Seems to always happens when it's rain or wet out. Ridiculous. Temperance, mi
4755663842	2020-01-13T17:27:23	None	istheservicedown	Lost internet last night, came back on for less than a min this morning then back off. Always seems to happen when it rains or is wet out. Ridiculous. Temperance, mi
4755666311	2020-01-13T17:29:22	terraoutwest	istheservicedown	SLOOOOOW and won't let pictures load in email. Creeping along and I keep getting the Pages unresponsive Box -Austin, TX
4755687397	2020-01-13T17:45:49	pammi2460aolcom	istheservicedown	Pasadena,Md NO INTERNET since this morning@
4755688786	2020-01-13T17:46:53	None	istheservicedown	I work at dominos in pilot Point and my boss is screaming for me to fix this! Please get it in gear!
4755690156	2020-01-13T17:47:57	disqus_ExXztp5k2r	istheservicedown	78934. Outage cell phone and landline home phone not working
4755692029	2020-01-13T17:49:22	None	istheservicedown	WE ARE A BUSINESS IN THE COLTON 92324 AREA AND WE HAVE BEEN DOWN SINCE DEC 26,2019 AND TODAY IS JAN 13,2020 AND NO UPDATES
4755697271	2020-01-13T17:53:26	None	istheservicedown	OUT FOR 3 WEEKS IN COLTON CA
4755707061	2020-01-13T18:00:36	disqus_jO41yHkFXm	istheservicedown	19128.  No internet.  Lack of information from verizon is frustrating.
4755721450	2020-01-13T18:11:57	jeffmurrio	istheservicedown	Pgh pa since 8 am this morning. Not happy at all.
4755745388	2020-01-13T18:30:30	disqus_6fJdwxtRao	istheservicedown	when tf will it be back up? I need my phone for work*(82225)*
4755749685	2020-01-13T18:33:51	None	istheservicedown	COMCAST suck out all morning in Salt Lake City
4755752062	2020-01-13T18:35:43	disqus_uGYrXwI4t4	istheservicedown	Out here in Poulsbo, have power but no cable
4755753327	2020-01-13T18:36:39	fawnellis	istheservicedown	Century link Internet is down in 98177 zip code of Seattle. It has been down since 11:30pm Sunday 01/12/2020
4755761869	2020-01-13T18:43:28	louzamuda	istheservicedown	19114 wifi has been down almost all day. We pay a fortune for Verizon and these unexplained outages are ridiculous. Can I expect a credit on my bill for this massive inconvenience? Some of us require wifi to be able to do our jobs to have the money to pay the bill...
4755765812	2020-01-13T18:46:36	suzypeers	istheservicedown	It is an issue for work at home people
4755772231	2020-01-13T18:51:12	steven_drexler	istheservicedown	No service in 85383
4755773309	2020-01-13T18:52:02	None	istheservicedown	We have a full blackout in Walsenburg co. It’s a little difficult to run a business without power. How long will it be before it comes back on?
4755793230	2020-01-13T19:07:25	emerson_liu	istheservicedown	Internet is unstable in Port Washington NY since Friday
4755795627	2020-01-13T19:09:15	disqus_hgMU5LCIR0	istheservicedown	28280 CLT airport no service past 2 hrs+. This is a safety issue.
4755808461	2020-01-13T19:19:12	disqus_4WYj6QjKvf	istheservicedown	no service in 20850
4755811667	2020-01-13T19:21:35	disqus_4WYj6QjKvf	istheservicedown	No verizon since this am.   Able to get internet by using iphone hotspot.
4755817186	2020-01-13T19:25:41	None	istheservicedown	99324 tv has video Blackouts and stalling is there a problem with cable issues
4755817728	2020-01-13T19:26:05	sherrirobertson	istheservicedown	Needing to call Family Medical Center Canyon Texas 37 miles away at 79015 and can't get through. No where to find what's causing the issue or how long to fix.
4755819203	2020-01-13T19:27:14	disqus_yhEIiu5lC2	istheservicedown	no service 82225
4755853270	2020-01-13T19:52:49	lakenjewellmiller	istheservicedown	Ozark, AR area internet is super unstable. I lose it for 1 to 5 minutes, comes back on... goes off again. Keeps doing this. It has been happening ever since the storms a few days ago.
4755889033	2020-01-13T20:17:25	None	istheservicedown	It’s saying update requires restart then it says update successful and it just keeps doing that over and over
4755894812	2020-01-13T20:21:53	alex_loeb	istheservicedown	it is back on now in Philadelphia
4755909228	2020-01-13T20:33:06	sbonciocomcastnet	istheservicedown	We are experiencing a total blackout at 15660 virginia loop road ne, poulsbo, wa., 98370No comcast & no electricity
4755910574	2020-01-13T20:34:09	lizchatham	istheservicedown	No cable on the hill top 98405
4755953180	2020-01-13T21:08:23	jongibbon	istheservicedown	97302 is down this sucks
4755968531	2020-01-13T21:21:15	disqus_nlCRcebzMk	istheservicedown	Comcast internet down in Richmond, Virginia. Off mostly all day.
4755968615	2020-01-13T21:21:19	None	istheservicedown	This is the 4th day in a row NO SERVICE in Yuma Az. On my cell phone. What is the problem? Are we going to get credit for the crappy service?
4755975355	2020-01-13T21:26:52	disqus_xr6uIvJAzK	istheservicedown	My internet has been off and on since Christmas. Now completely down with the cable TV too. This has been going on far to long for over $200 monthly. It is sooooooo frustrating it makes me want to cancel my service with Spectrum. Does anyone know exactly what caused the outage in the first place. How long is it going to take to completely repair this and will my bill be adjusted for the inconveniences caused?Come on Spectrum.... I'm cheering for you!!!           Janice Franklin
4755981322	2020-01-13T21:31:46	None	istheservicedown	Verizon network appears to be down in Sonoma County, North Bay, San Francisco area since early morning. Technical support is particularly unhelpful.
4755986681	2020-01-13T21:36:19	None	istheservicedown	Lost signal strength 2-3 days ago. First was a loss of LTE, then 4G, now barely any signal at all. Cedar Springs, MI 49319
4756004935	2020-01-13T21:51:47	None	istheservicedown	It was out for many hours yesterday and now again today! Bills should be credited for all the time it is down. Every time there is a hard rain this happens.
4756007285	2020-01-13T21:53:51	cynthia_griggs	istheservicedown	Posting issues
4756020350	2020-01-13T22:05:25	jamesaclark	istheservicedown	Spectrum told me that a fiber optic cable had been cut. No repair time given. Evidently it's been out for long periods of time in some locations.
4756022974	2020-01-13T22:07:50	disqus_o3dgdDUxeV	istheservicedown	In area 97477 we keep losing internet off and on the past week sometimes it’s for 2 min other time it’s closer to 20 min.
4756055656	2020-01-13T22:38:27	stevenwe	istheservicedown	11234 is down fios internet,
4756068009	2020-01-13T22:50:43	wenzel_landowski	istheservicedown	Fix the problem,  I will take my businesses elsewhere... Do push your luck. Problems in NW MONTANA Again.
4756087458	2020-01-13T23:09:47	None	istheservicedown	your servers are pinging high up to 400 please fix this its bad
4756089158	2020-01-13T23:11:35	None	istheservicedown	Just got new router from charter 30 minuets ago n the internet/WiFi just went back down🙄
4756097338	2020-01-13T23:20:18	None	istheservicedown	Located in Danville Ca.  Multiple mobile phones (Apple and Samsung) dropping calls.Unable to have a conversation
4756131087	2020-01-13T23:57:37	mallorydianehunter	istheservicedown	I am pissed !! Northern Utah here, we're having website issues, as well as PAYMENT ERRORS !! Can't seem to get through to anyone at Paypal either.Anyone else having problems when you send a payment and the recieving person receives a different payment amount but your paypal deducted the correct amount ?
4756137647	2020-01-14T00:05:19	None	istheservicedown	any updates? im in sonoma county also
